step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1270,125484,2540,0.033851238875123944,1.0,1.0,,,
1271,125550,2542,0.037206949225003574,0.5,0.9166666666666666,,,
1272,125664,2544,0.027874034568801307,0.5,0.9166666666666666,,,
1273,125730,2546,0.053593352468319144,0.5,0.9166666666666666,0.028689981546992274,1.0,1.0
1274,125876,2548,0.021741628810042612,1.0,1.0,,,
1275,126006,2550,0.028430199615088615,0.5,0.9166666666666666,,,
1276,126072,2552,0.045311377728831946,0.5,0.9166666666666666,,,
1277,126154,2554,0.03455095495167311,1.0,1.0,,,
1278,126220,2556,0.03718384266630598,1.0,1.0,,,
1279,126318,2558,0.030896923448919856,1.0,1.0,,,
1280,126432,2560,0.02170244419269478,1.0,1.0,,,
1281,126514,2562,0.05310634144196661,0.5,0.9166666666666666,0.020584021193110633,1.0,1.0
1282,126628,2564,0.03014152682045262,1.0,1.0,,,
1283,126710,2566,0.022239772505133315,1.0,1.0,,,
1284,126856,2568,0.04230861502151301,0.5,0.9166666666666666,,,
1285,126938,2570,0.02036270399249051,1.0,1.0,,,
1286,127036,2572,0.034858372741578096,1.0,1.0,,,
1287,127118,2574,0.03481728067747471,0.5,0.9166666666666666,,,
1288,127184,2576,0.023589028072165927,1.0,1.0,,,
1289,127266,2578,0.03777634314443708,0.5,0.9166666666666666,0.042801714094703534,0.5,0.9166666666666666
1290,127316,2580,0.11016245001943986,0.0,0.8333333333333334,,,
1291,127494,2582,0.03677949108651787,0.5,0.9166666666666666,,,
1292,127592,2584,0.04183804461228017,0.5,0.9166666666666666,,,
1293,127674,2586,0.029551524942309327,1.0,1.0,,,
1294,127756,2588,0.021829058587364676,1.0,1.0,,,
1295,127838,2590,0.027037120145019005,1.0,1.0,,,
1296,127952,2592,0.030252454505176867,1.0,1.0,,,
1297,128002,2594,0.04041822519000803,1.0,1.0,0.0569722153492649,0.5,0.9166666666666666
1298,128148,2596,0.030335146529795815,0.5,0.9166666666666666,,,
1299,128214,2598,0.02755759115208068,1.0,1.0,,,
1300,128312,2600,0.02795188074425321,1.0,1.0,,,
1301,128394,2602,0.02405923769672029,1.0,1.0,,,
1302,128572,2604,0.019704133333606596,0.5,0.9166666666666666,,,
1303,128638,2606,0.03601824290712731,0.5,0.9166666666666666,,,
1304,128816,2608,0.02602108025210365,1.0,1.0,,,
1305,128882,2610,0.04809599379168244,0.5,0.9166666666666666,0.03464692119950211,1.0,1.0
1306,129012,2612,0.0597628286139517,0.0,0.8333333333333334,,,
1307,129110,2614,0.02970845054002001,1.0,1.0,,,
1308,129192,2616,0.05320870261019173,0.5,0.9166666666666666,,,
1309,129322,2618,0.02149108026143727,1.0,1.0,,,
1310,129452,2620,0.03562200844788581,0.5,0.9166666666666666,,,
1311,129518,2622,0.026703152669966916,1.0,1.0,,,
1312,129632,2624,0.02413486862115791,1.0,1.0,,,
1313,129714,2626,0.03982564986946258,1.0,1.0,0.021388529973370252,1.0,1.0
1314,129812,2628,0.02358043005385083,1.0,1.0,,,
1315,129910,2630,0.027940879643696473,1.0,1.0,,,
1316,130024,2632,0.0464909671418544,0.5,0.9166666666666666,,,
1317,130122,2634,0.027171539689911834,1.0,1.0,,,
1318,130204,2636,0.0672491090154635,0.5,0.9166666666666666,,,
1319,130254,2638,0.08383033001295155,0.5,0.9166666666666666,,,
1320,130352,2640,0.04370510837545477,0.5,0.9166666666666666,,,
1321,130434,2642,0.027518225916824863,1.0,1.0,0.029336032358719084,1.0,1.0
1322,130532,2644,0.028038916543271952,0.5,0.9166666666666666,,,
1323,130646,2646,0.019412763696348534,0.5,0.9166666666666666,,,
1324,130728,2648,0.02706637651875814,1.0,1.0,,,
1325,130842,2650,0.04696490635093219,0.5,0.9166666666666666,,,
1326,130924,2652,0.042900763062185314,0.5,0.9166666666666666,,,
1327,130990,2654,0.030426856725122062,1.0,1.0,,,
1328,131152,2656,0.020519691332433625,1.0,1.0,,,
1329,131282,2658,0.02807520380791681,0.5,0.9166666666666666,0.016614638665233793,1.0,1.0
1330,131364,2660,0.016574023782800568,1.0,1.0,,,
1331,131462,2662,0.042362380089785996,1.0,1.0,,,
1332,131560,2664,0.020652891352032823,1.0,1.0,,,
1333,131626,2666,0.05507650173365647,0.5,0.9166666666666666,,,
1334,131708,2668,0.028743724327477394,1.0,1.0,,,
1335,131838,2670,0.023464042215468293,0.5,0.9166666666666666,,,
1336,131952,2672,0.025180598030943545,1.0,1.0,,,
1337,132050,2674,0.021574531629327473,1.0,1.0,0.04267936930527708,0.5,0.9166666666666666
1338,132148,2676,0.03259079611907668,1.0,1.0,,,
1339,132246,2678,0.07482450961954487,0.5,0.8333333333333334,,,
1340,132344,2680,0.024958972930312812,1.0,1.0,,,
1341,132410,2682,0.05624097392675748,0.0,0.8333333333333334,,,
1342,132492,2684,0.02814642663025203,1.0,1.0,,,
1343,132574,2686,0.05128989376317471,0.5,0.9166666666666666,,,
1344,132640,2688,0.026258379215361206,1.0,1.0,,,
1345,132722,2690,0.02226109551671712,0.5,0.9166666666666666,0.038304297678113844,1.0,1.0
1346,132820,2692,0.054808656970666975,0.0,0.8333333333333334,,,
1347,132934,2694,0.02504653350881925,1.0,1.0,,,
1348,133032,2696,0.029762203383460747,1.0,1.0,,,
1349,133114,2698,0.028682378095395138,1.0,1.0,,,
1350,133196,2700,0.030421520558044247,1.0,1.0,,,
1351,133278,2702,0.013952181846054842,1.0,1.0,,,
1352,133392,2704,0.0425897699903305,0.5,0.9166666666666666,,,
1353,133506,2706,0.057258522867874376,0.5,0.8333333333333334,0.0381045002024458,0.5,0.9166666666666666
1354,133572,2708,0.033982518664720116,0.5,0.9166666666666666,,,
1355,133654,2710,0.02477860930113545,1.0,1.0,,,
1356,133736,2712,0.037100675066461176,0.5,0.9166666666666666,,,
1357,133802,2714,0.05380909943816048,0.0,0.8333333333333334,,,
1358,133948,2716,0.027212162832200362,0.5,0.9166666666666666,,,
1359,134046,2718,0.03538311337571746,0.5,0.9166666666666666,,,
1360,134112,2720,0.03144963880061709,1.0,1.0,,,
1361,134210,2722,0.03430718225256543,1.0,1.0,0.022723930138964,1.0,1.0
1362,134324,2724,0.02743375314653124,1.0,1.0,,,
1363,134406,2726,0.03624095594499255,0.5,0.9166666666666666,,,
1364,134504,2728,0.016450257274687016,1.0,1.0,,,
1365,134586,2730,0.034632801901488514,1.0,1.0,,,
1366,134668,2732,0.025972793467904515,1.0,1.0,,,
1367,134830,2734,0.029038043718261387,1.0,1.0,,,
1368,134896,2736,0.02607921137845749,1.0,1.0,,,
1369,134962,2738,0.031249697081976526,1.0,1.0,0.06076956254058587,0.5,0.8333333333333334
1370,135060,2740,0.03091570718992384,1.0,1.0,,,
1371,135270,2742,0.012685678426046655,1.0,1.0,,,
1372,135352,2744,0.0608446053626032,0.0,0.75,,,
1373,135434,2746,0.03515988150197634,1.0,1.0,,,
1374,135660,2748,0.020575076535071284,0.5,0.9166666666666666,,,
1375,135774,2750,0.04099974692293483,0.5,0.9166666666666666,,,
1376,135872,2752,0.062179064566633024,0.0,0.75,,,
1377,135970,2754,0.03113416953156389,0.5,0.9166666666666666,0.0249959720682425,1.0,1.0
1378,136068,2756,0.01613472813159061,1.0,1.0,,,
1379,136182,2758,0.03049635942369485,1.0,1.0,,,
1380,136280,2760,0.018683240194891888,1.0,1.0,,,
1381,136378,2762,0.07337628534783526,0.0,0.6666666666666666,,,
1382,136476,2764,0.044055821921777566,0.5,0.9166666666666666,,,
1383,136542,2766,0.018050705729686214,1.0,1.0,,,
1384,136624,2768,0.07718923072308356,0.5,0.9166666666666666,,,
1385,136706,2770,0.02538488682805216,1.0,1.0,0.024890774186434553,1.0,1.0
1386,136820,2772,0.017596080891984552,1.0,1.0,,,
1387,137078,2774,0.022379407212521404,0.5,0.9166666666666666,,,
1388,137176,2776,0.03555600098497581,1.0,1.0,,,
1389,137338,2778,0.030590271520210665,0.5,0.9166666666666666,,,
1390,137388,2780,0.06500452688153739,0.5,0.9166666666666666,,,
1391,137454,2782,0.018809953899438483,1.0,1.0,,,
1392,137568,2784,0.03252555234512223,0.5,0.9166666666666666,,,
1393,137682,2786,0.016149183125488492,1.0,1.0,0.04116290889375887,0.0,0.8333333333333334
1394,137764,2788,0.038003994465044454,0.5,0.9166666666666666,,,
1395,137830,2790,0.08187579426040045,0.5,0.8333333333333334,,,
1396,137912,2792,0.01781830448827415,1.0,1.0,,,
1397,138010,2794,0.049798875885631366,0.5,0.9166666666666666,,,
1398,138092,2796,0.03533290641488563,1.0,1.0,,,
1399,138142,2798,0.03663808151400062,1.0,1.0,,,
1400,138240,2800,0.027906101842665385,1.0,1.0,,,
1401,138370,2802,0.02895750861032903,1.0,1.0,0.02879032816091547,0.5,0.9166666666666666
1402,138436,2804,0.04495883456264384,0.5,0.9166666666666666,,,
1403,138518,2806,0.06994152025087964,0.0,0.8333333333333334,,,
1404,138568,2808,0.03247849174606064,1.0,1.0,,,
1405,138698,2810,0.027550823883376978,0.5,0.9166666666666666,,,
1406,138796,2812,0.02138740260615857,1.0,1.0,,,
1407,138862,2814,0.05271998730176659,0.5,0.8333333333333334,,,
1408,138976,2816,0.02571310128433611,1.0,1.0,,,
1409,139090,2818,0.03434157581744265,0.5,0.9166666666666666,0.0317408479199975,0.5,0.9166666666666666
1410,139156,2820,0.03994140774876627,0.5,0.9166666666666666,,,
1411,139222,2822,0.0175659976539947,1.0,1.0,,,
1412,139304,2824,0.07585920530007581,0.5,0.9166666666666666,,,
1413,139402,2826,0.028665415040668926,1.0,1.0,,,
1414,139484,2828,0.04565015712431929,0.5,0.9166666666666666,,,
1415,139582,2830,0.046209783355573554,0.5,0.9166666666666666,,,
1416,139696,2832,0.03359696935057158,1.0,1.0,,,
1417,139826,2834,0.020388903926554337,1.0,1.0,0.03506207087999681,0.5,0.9166666666666666
1418,139956,2836,0.024598140337349507,1.0,1.0,,,
1419,140038,2838,0.024983124148544783,1.0,1.0,,,
1420,140136,2840,0.028768565650205902,1.0,1.0,,,
1421,140234,2842,0.0343409226869024,0.5,0.9166666666666666,,,
1422,140300,2844,0.04164171196827833,0.5,0.9166666666666666,,,
1423,140478,2846,0.023069639913011444,1.0,1.0,,,
1424,140544,2848,0.030053981645893107,1.0,1.0,,,
1425,140642,2850,0.02948315509639424,1.0,1.0,0.049854280876502746,0.5,0.8333333333333334
1426,140724,2852,0.06114597189960112,0.5,0.9166666666666666,,,
1427,140838,2854,0.05331391707581442,0.5,0.9166666666666666,,,
1428,140920,2856,0.050619869072761926,0.5,0.9166666666666666,,,
1429,141018,2858,0.025971920989607714,1.0,1.0,,,
1430,141132,2860,0.037922752000911226,1.0,1.0,,,
1431,141230,2862,0.05298856922038527,0.5,0.8333333333333334,,,
1432,141344,2864,0.01705750851321678,1.0,1.0,,,
1433,141426,2866,0.03299201330912531,1.0,1.0,0.03184669155284134,1.0,1.0
1434,141540,2868,0.032015474168055426,0.5,0.9166666666666666,,,
1435,141670,2870,0.025117828401819385,1.0,1.0,,,
1436,141768,2872,0.042283320786282164,0.5,0.9166666666666666,,,
1437,141850,2874,0.02940686566268593,1.0,1.0,,,
1438,141964,2876,0.05821272417483652,0.5,0.8333333333333334,,,
1439,142030,2878,0.035966136603986384,1.0,1.0,,,
1440,142128,2880,0.027561868495715295,1.0,1.0,,,
1441,142226,2882,0.07542942307844043,0.5,0.9166666666666666,0.05685579883229028,0.5,0.8333333333333334
1442,142340,2884,0.02758944757430539,0.0,0.8333333333333334,,,
1443,142406,2886,0.05015512357503032,0.5,0.9166666666666666,,,
1444,142520,2888,0.016256626404295812,1.0,1.0,,,
1445,142602,2890,0.047085169912534114,0.5,0.9166666666666666,,,
1446,142668,2892,0.018913040617803453,1.0,1.0,,,
1447,142734,2894,0.01763103057536668,1.0,1.0,,,
1448,142800,2896,0.0136795088497722,1.0,1.0,,,
1449,142882,2898,0.019737638308107618,1.0,1.0,0.06165166628111605,0.5,0.9166666666666666
1450,142964,2900,0.05711856671250777,0.5,0.8333333333333334,,,
1451,143062,2902,0.019702842783872493,1.0,1.0,,,
1452,143160,2904,0.022048865784203217,1.0,1.0,,,
1453,143274,2906,0.031741622926387034,1.0,1.0,,,
1454,143420,2908,0.023570756389547278,0.5,0.9166666666666666,,,
1455,143486,2910,0.07216514130885252,0.0,0.75,,,
1456,143552,2912,0.03472052156579526,1.0,1.0,,,
1457,143650,2914,0.03355230885789923,1.0,1.0,0.03357946912316533,0.5,0.9166666666666666
1458,143732,2916,0.021770245273125596,1.0,1.0,,,
1459,143830,2918,0.027895547983751642,0.5,0.9166666666666666,,,
1460,143928,2920,0.019501781615369255,1.0,1.0,,,
1461,143994,2922,0.031165766370480668,0.5,0.9166666666666666,,,
1462,144124,2924,0.026305181998048596,0.5,0.9166666666666666,,,
1463,144222,2926,0.03206556620212062,1.0,1.0,,,
1464,144320,2928,0.04297093509170296,0.5,0.8333333333333334,,,
1465,144402,2930,0.031005451836000935,1.0,1.0,0.016060626925820817,1.0,1.0
1466,144500,2932,0.0334785854547922,1.0,1.0,,,
1467,144742,2934,0.021550118693737737,1.0,1.0,,,
1468,144856,2936,0.026205969934682685,1.0,1.0,,,
1469,145002,2938,0.04464928627926217,0.5,0.9166666666666666,,,
1470,145100,2940,0.049095393476372005,0.5,0.9166666666666666,,,
1471,145230,2942,0.021192935131550582,1.0,1.0,,,
1472,145456,2944,0.0340631547710311,0.5,0.8333333333333334,,,
1473,145586,2946,0.029295656531526718,0.5,0.9166666666666666,0.03372842632302393,1.0,1.0
1474,145684,2948,0.043801257424257355,0.5,0.9166666666666666,,,
1475,145766,2950,0.0352329387673012,1.0,1.0,,,
1476,145864,2952,0.03664188192434037,0.5,0.9166666666666666,,,
1477,145962,2954,0.045522377987842866,0.5,0.9166666666666666,,,
1478,146060,2956,0.08571856600478135,0.5,0.8333333333333334,,,
1479,146206,2958,0.026405693873675667,1.0,1.0,,,
1480,146336,2960,0.026926370191395245,1.0,1.0,,,
1481,146418,2962,0.0334050685457772,1.0,1.0,0.013673747391510168,1.0,1.0
1482,146500,2964,0.035004034889916255,1.0,1.0,,,
1483,146614,2966,0.055948262080310354,0.5,0.8333333333333334,,,
1484,146776,2968,0.021996242506547376,1.0,1.0,,,
1485,146858,2970,0.04737578664049612,0.5,0.9166666666666666,,,
1486,146956,2972,0.032602825038754286,0.5,0.9166666666666666,,,
1487,147054,2974,0.018256615589617577,1.0,1.0,,,
1488,147152,2976,0.03740722935616179,0.5,0.9166666666666666,,,
1489,147218,2978,0.0313068409356714,1.0,1.0,0.08029036377858896,0.0,0.8333333333333334
1490,147332,2980,0.03519951153348248,0.5,0.9166666666666666,,,
1491,147414,2982,0.052176279135783724,0.5,0.8333333333333334,,,
1492,147560,2984,0.04004888421828448,0.5,0.9166666666666666,,,
1493,147658,2986,0.028948002268305854,1.0,1.0,,,
1494,147740,2988,0.04529999528395421,0.5,0.9166666666666666,,,
1495,147854,2990,0.04418315325335541,0.5,0.9166666666666666,,,
1496,147952,2992,0.031769788418519414,1.0,1.0,,,
1497,148050,2994,0.022789530220391943,1.0,1.0,0.10727914036716402,0.0,0.8333333333333334
1498,148132,2996,0.032280877598843,1.0,1.0,,,
1499,148214,2998,0.06400471034785919,0.5,0.9166666666666666,,,
1500,148312,3000,0.0522017226374771,0.0,0.8333333333333334,,,
1501,148394,3002,0.04340286747125362,0.5,0.9166666666666666,,,
1502,148476,3004,0.045260966178592266,0.5,0.9166666666666666,,,
1503,148606,3006,0.04620382083766528,0.5,0.9166666666666666,,,
1504,148704,3008,0.029111574814849484,1.0,1.0,,,
1505,148786,3010,0.04617991379224585,0.5,0.9166666666666666,0.0509453369127314,0.5,0.9166666666666666
1506,148852,3012,0.03199714556540213,1.0,1.0,,,
1507,148918,3014,0.012916356940035447,1.0,1.0,,,
1508,149080,3016,0.021642426785455117,1.0,1.0,,,
1509,149210,3018,0.020241590022044897,1.0,1.0,,,
1510,149276,3020,0.09652559285306408,0.5,0.8333333333333334,,,
1511,149374,3022,0.05883453339696856,0.5,0.9166666666666666,,,
1512,149472,3024,0.036867913797973245,1.0,1.0,,,
1513,149538,3026,0.03223369598557041,1.0,1.0,0.02185570752387611,1.0,1.0
1514,149604,3028,0.042452916165161975,0.5,0.8333333333333334,,,
1515,149702,3030,0.02317119870322742,1.0,1.0,,,
1516,149768,3032,0.03407180776524977,1.0,1.0,,,
1517,149850,3034,0.02566673404481685,1.0,1.0,,,
1518,149916,3036,0.020071473057689523,1.0,1.0,,,
1519,149998,3038,0.05045069324951381,0.5,0.9166666666666666,,,
1520,150064,3040,0.07071228194723417,0.5,0.8333333333333334,,,
1521,150162,3042,0.025559297422725766,1.0,1.0,0.04296734423942958,1.0,1.0
1522,150244,3044,0.06339505701276513,0.0,0.75,,,
1523,150342,3046,0.020396572720445056,1.0,1.0,,,
1524,150408,3048,0.06106330774154514,0.5,0.9166666666666666,,,
1525,150490,3050,0.03156394705980847,1.0,1.0,,,
1526,150572,3052,0.030540848216926375,1.0,1.0,,,
1527,150654,3054,0.025512019819542896,1.0,1.0,,,
1528,150784,3056,0.01859382329966975,1.0,1.0,,,
1529,150898,3058,0.02702891557184312,0.5,0.9166666666666666,0.07102701622209295,0.0,0.8333333333333334
1530,150980,3060,0.028631674367280445,0.5,0.8333333333333334,,,
1531,151062,3062,0.02112408948301354,1.0,1.0,,,
1532,151160,3064,0.019684627578487053,1.0,1.0,,,
1533,151226,3066,0.03242284059165754,1.0,1.0,,,
1534,151292,3068,0.01901248263461284,1.0,1.0,,,
1535,151358,3070,0.044619516665654835,0.5,0.9166666666666666,,,
1536,151424,3072,0.022607095510156425,1.0,1.0,,,
1537,151506,3074,0.028232768762077875,1.0,1.0,0.02865857052392518,0.5,0.9166666666666666
1538,151588,3076,0.03997956234307014,0.5,0.9166666666666666,,,
1539,151670,3078,0.05410048223782493,0.5,0.9166666666666666,,,
1540,151736,3080,0.027971846439897707,1.0,1.0,,,
1541,151882,3082,0.030176970697285175,1.0,1.0,,,
1542,151980,3084,0.017551150482711744,1.0,1.0,,,
1543,152350,3086,0.015006667023434455,1.0,1.0,,,
1544,152480,3088,0.04509763214344873,0.5,0.8333333333333334,,,
1545,152578,3090,0.05414150560584526,0.5,0.9166666666666666,0.035218131439750104,0.5,0.9166666666666666
1546,152804,3092,0.02521516510932436,0.5,0.9166666666666666,,,
1547,152886,3094,0.03218824271937521,1.0,1.0,,,
1548,152952,3096,0.035076630121283335,0.5,0.8333333333333334,,,
1549,153050,3098,0.038405042500043556,0.5,0.9166666666666666,,,
1550,153132,3100,0.028284635785897915,1.0,1.0,,,
1551,153230,3102,0.035015802220806636,0.5,0.9166666666666666,,,
1552,153312,3104,0.02327980387327642,1.0,1.0,,,
1553,153426,3106,0.07100224281253373,0.0,0.75,0.019113621039484142,1.0,1.0
1554,153524,3108,0.043636989110248804,0.5,0.9166666666666666,,,
1555,153638,3110,0.04671450827001095,0.5,0.8333333333333334,,,
1556,153720,3112,0.04167566862595978,0.5,0.9166666666666666,,,
1557,153802,3114,0.017947193201990588,1.0,1.0,,,
1558,153900,3116,0.07483034705076903,0.5,0.9166666666666666,,,
1559,153998,3118,0.035763405998247955,0.5,0.9166666666666666,,,
1560,154080,3120,0.03090856387028712,0.5,0.9166666666666666,,,
1561,154194,3122,0.02286234139610465,1.0,1.0,0.08068218330591648,0.5,0.8333333333333334
1562,154260,3124,0.06894986286893591,0.5,0.9166666666666666,,,
1563,154390,3126,0.03640406055083935,1.0,1.0,,,
1564,154504,3128,0.030613661916551998,1.0,1.0,,,
1565,154586,3130,0.03942671338385912,1.0,1.0,,,
1566,154668,3132,0.038792023426690775,1.0,1.0,,,
1567,154782,3134,0.03039425421843223,1.0,1.0,,,
1568,154880,3136,0.06910077920208847,0.5,0.8333333333333334,,,
1569,154962,3138,0.028061884987286335,1.0,1.0,0.05173688976358479,0.5,0.8333333333333334
1570,155028,3140,0.032378657725667524,1.0,1.0,,,
1571,155110,3142,0.02395258410105581,1.0,1.0,,,
1572,155192,3144,0.05423337713061273,0.5,0.9166666666666666,,,
1573,155274,3146,0.03274248433777617,1.0,1.0,,,
1574,155372,3148,0.04014236208346375,0.0,0.8333333333333334,,,
1575,155470,3150,0.04180925811846805,0.5,0.9166666666666666,,,
1576,155600,3152,0.04729197939247447,0.5,0.9166666666666666,,,
1577,155666,3154,0.027471254336723306,1.0,1.0,0.027742439514528285,1.0,1.0
1578,155732,3156,0.03142056933158841,1.0,1.0,,,
1579,155798,3158,0.03950843880599457,1.0,1.0,,,
1580,155896,3160,0.02596388681702397,1.0,1.0,,,
1581,155978,3162,0.023175166866137208,1.0,1.0,,,
1582,156092,3164,0.02205342921118275,0.5,0.9166666666666666,,,
1583,156190,3166,0.05351671273156746,0.5,0.9166666666666666,,,
1584,156288,3168,0.038143337930163446,0.5,0.8333333333333334,,,
1585,156370,3170,0.02442461166185881,1.0,1.0,0.03910225322339752,0.5,0.9166666666666666
1586,156436,3172,0.04668980518461743,0.5,0.9166666666666666,,,
1587,156518,3174,0.046111793586862466,0.5,0.9166666666666666,,,
1588,156616,3176,0.026224764996131827,1.0,1.0,,,
1589,156698,3178,0.059686958420457126,0.5,0.9166666666666666,,,
1590,156796,3180,0.02171769132353459,1.0,1.0,,,
1591,156894,3182,0.017846942323186493,1.0,1.0,,,
1592,156992,3184,0.021442309447452387,1.0,1.0,,,
1593,157074,3186,0.02918577556085376,1.0,1.0,0.036606441770278324,0.5,0.9166666666666666
1594,157188,3188,0.036843801753161834,0.5,0.9166666666666666,,,
1595,157270,3190,0.023008023291132586,1.0,1.0,,,
1596,157368,3192,0.03557763977819839,0.5,0.9166666666666666,,,
1597,157514,3194,0.032319896997792474,1.0,1.0,,,
1598,157564,3196,0.15711164194188104,0.5,0.8333333333333334,,,
1599,157694,3198,0.025571109203667945,1.0,1.0,,,
1600,157776,3200,0.03016611242088047,1.0,1.0,,,
1601,157874,3202,0.05372173763710664,0.5,0.8333333333333334,0.017233433838383945,1.0,1.0
1602,157940,3204,0.03933020072315903,0.5,0.9166666666666666,,,
1603,158086,3206,0.036150544687252845,0.5,0.9166666666666666,,,
1604,158184,3208,0.03638355990765387,1.0,1.0,,,
1605,158266,3210,0.026238645758696454,1.0,1.0,,,
1606,158348,3212,0.055745198663806575,0.5,0.9166666666666666,,,
1607,158462,3214,0.039026258101918176,0.5,0.9166666666666666,,,
1608,158544,3216,0.04519069837859163,1.0,1.0,,,
1609,158626,3218,0.027253293192312383,1.0,1.0,0.024474627568705276,1.0,1.0
1610,158708,3220,0.04476801893799788,0.5,0.9166666666666666,,,
1611,158806,3222,0.04147284165249001,0.0,0.8333333333333334,,,
1612,158904,3224,0.028753084543704982,1.0,1.0,,,
1613,158986,3226,0.0342642204476436,1.0,1.0,,,
1614,159068,3228,0.024657654127891136,1.0,1.0,,,
1615,159182,3230,0.031370678071305204,0.5,0.9166666666666666,,,
1616,159280,3232,0.015137985521229991,1.0,1.0,,,
1617,159346,3234,0.036564711741726416,0.5,0.9166666666666666,0.023122265055606366,1.0,1.0
1618,159460,3236,0.03737369629800089,1.0,1.0,,,
1619,159574,3238,0.02031822210935027,1.0,1.0,,,
1620,159672,3240,0.03000970946901361,0.5,0.9166666666666666,,,
1621,159738,3242,0.02373575108930574,1.0,1.0,,,
1622,159804,3244,0.06698890878166053,0.5,0.8333333333333334,,,
1623,159886,3246,0.02579640640963669,1.0,1.0,,,
1624,159936,3248,0.05753052606033122,0.5,0.9166666666666666,,,
1625,159986,3250,0.06030819618903351,0.0,0.75,0.06073990391432454,0.5,0.9166666666666666
1626,160164,3252,0.04520691281754141,0.0,0.75,,,
1627,160342,3254,0.02782981655614085,1.0,1.0,,,
1628,160456,3256,0.03150634147520428,1.0,1.0,,,
1629,160538,3258,0.02719412094133497,1.0,1.0,,,
1630,160732,3260,0.0036660905819697,1.0,1.0,,,
1631,160846,3262,0.030796775595596165,1.0,1.0,,,
1632,160928,3264,0.031538652026560185,1.0,1.0,,,
1633,161026,3266,0.0423786502587618,0.5,0.8333333333333334,0.027457285869555266,1.0,1.0
1634,161092,3268,0.05129963880550001,0.5,0.9166666666666666,,,
1635,161206,3270,0.02062363759747143,1.0,1.0,,,
1636,161304,3272,0.04666630456839462,0.5,0.9166666666666666,,,
1637,161434,3274,0.017259029698905123,1.0,1.0,,,
1638,161532,3276,0.029000689448941058,1.0,1.0,,,
1639,161598,3278,0.034583892040095064,0.5,0.9166666666666666,,,
1640,161680,3280,0.028525836132082306,1.0,1.0,,,
1641,161762,3282,0.0579519047307422,0.5,0.8333333333333334,0.032989100075646385,0.5,0.9166666666666666
1642,161828,3284,0.02016889120584082,1.0,1.0,,,
1643,161926,3286,0.038087923403407185,0.5,0.9166666666666666,,,
1644,162024,3288,0.02444309258633884,1.0,1.0,,,
1645,162138,3290,0.021077894423694416,1.0,1.0,,,
1646,162220,3292,0.0916363789262272,0.0,0.75,,,
1647,162318,3294,0.02543153274770409,1.0,1.0,,,
1648,162384,3296,0.06905082024960858,0.5,0.9166666666666666,,,
1649,162466,3298,0.0324276056364341,1.0,1.0,0.055256108201711146,0.5,0.9166666666666666
1650,162548,3300,0.0247231717564003,1.0,1.0,,,
1651,162758,3302,0.022625585405647203,0.5,0.9166666666666666,,,
1652,162920,3304,0.05040176194887917,0.5,0.9166666666666666,,,
1653,163002,3306,0.02821133552148507,1.0,1.0,,,
1654,163100,3308,0.03388711129561097,1.0,1.0,,,
1655,163198,3310,0.02713928529582615,1.0,1.0,,,
1656,163312,3312,0.06518620923178563,0.0,0.75,,,
1657,163442,3314,0.021351264595730404,1.0,1.0,0.046452365141491994,0.5,0.9166666666666666
1658,163572,3316,0.02188032787177808,0.0,0.8333333333333334,,,
1659,163718,3318,0.038615798294853405,0.5,0.9166666666666666,,,
1660,163816,3320,0.06834066927606441,0.0,0.75,,,
1661,163898,3322,0.035147646417980925,0.5,0.9166666666666666,,,
1662,163964,3324,0.04538629528484235,0.5,0.9166666666666666,,,
1663,164062,3326,0.049543357449039226,0.5,0.8333333333333334,,,
1664,164128,3328,0.04151794889703932,0.5,0.9166666666666666,,,
1665,164210,3330,0.03577098193319796,0.5,0.9166666666666666,0.040865638978020535,0.5,0.9166666666666666
1666,164292,3332,0.03521068513639254,1.0,1.0,,,
1667,164390,3334,0.02837622967496022,1.0,1.0,,,
1668,164488,3336,0.019120180050771107,1.0,1.0,,,
1669,164570,3338,0.037445450003302294,0.5,0.9166666666666666,,,
1670,164668,3340,0.029188662847624586,0.5,0.9166666666666666,,,
1671,164846,3342,0.029887689588147404,0.5,0.9166666666666666,,,
1672,164912,3344,0.03903170445775095,1.0,1.0,,,
1673,165058,3346,0.0247550169552552,1.0,1.0,0.027082019106269162,0.5,0.9166666666666666
1674,165172,3348,0.0740480763970492,0.0,0.8333333333333334,,,
1675,165286,3350,0.02327624141146689,1.0,1.0,,,
1676,165448,3352,0.015145956579157838,1.0,1.0,,,
1677,165578,3354,0.022006024030823978,1.0,1.0,,,
1678,165676,3356,0.04493455437944247,0.5,0.9166666666666666,,,
1679,165758,3358,0.03469285095535512,1.0,1.0,,,
1680,165856,3360,0.018493933336859718,1.0,1.0,,,
1681,165938,3362,0.02779418760533872,1.0,1.0,0.06090283786658208,0.5,0.9166666666666666
1682,166004,3364,0.015003214426208274,1.0,1.0,,,
1683,166086,3366,0.02126057345293041,1.0,1.0,,,
1684,166168,3368,0.04115606154437022,0.5,0.9166666666666666,,,
1685,166266,3370,0.02310243338828698,1.0,1.0,,,
1686,166364,3372,0.025514986060727458,1.0,1.0,,,
1687,166478,3374,0.025416733587595247,1.0,1.0,,,
1688,166560,3376,0.021247032311473162,1.0,1.0,,,
